sigla,ano,quesito,jurado,nota
BJF,2014,Mestre-Sala e Porta-Bandeira,J1,10
BJF,2014,Alegorias e Adereços,J4,9.9
BJF,2014,Alegorias e Adereços,J3,9.8
BJF,2014,Conjunto,J3,9.9
BJF,2014,Conjunto,J4,9.8
BJF,2014,Comissão de Frente,J1,10
BJF,2014,Comissão de Frente,J2,9.9
BJF,2014,Comissão de Frente,J3,9.5
BJF,2014,Comissão de Frente,J4,9.7
BJF,2014,Bateria,J1,10
BJF,2014,Evolução,J2,10
BJF,2014,Alegorias e Adereços,J2,9.8
BJF,2014,Alegorias e Adereços,J1,9.8
BJF,2014,Fantasias,J4,9.8
BJF,2014,Fantasias,J3,9.8
BJF,2014,Fantasias,J2,9.9
BJF,2014,Fantasias,J1,9.8
BJF,2014,Enredo,J4,9.8
BJF,2014,Conjunto,J2,9.9
BJF,2014,Conjunto,J1,9.9
BJF,2014,Evolução,J4,9.9
BJF,2014,Evolução,J3,10
BJF,2014,Harmonia,J3,10
BJF,2014,Harmonia,J4,9.9
BJF,2014,Evolução,J1,9.9
GRA,2014,Mestre-Sala e Porta-Bandeira,J4,9.8
GRA,2014,Bateria,J4,9.9
GRA,2014,Bateria,J3,9.9
GRA,2014,Bateria,J2,9.8
GRA,2014,Bateria,J1,9.8
GRA,2014,Comissão de Frente,J4,10
GRA,2014,Comissão de Frente,J3,9.9
GRA,2014,Comissão de Frente,J2,9.9
GRA,2014,Comissão de Frente,J1,9.9
GRA,2014,Conjunto,J4,9.8
GRA,2014,Conjunto,J3,9.8
GRA,2014,Conjunto,J2,10
GRA,2014,Conjunto,J1,9.8
GRA,2014,Evolução,J4,9.9
GRA,2014,Evolução,J3,10
GRA,2014,Evolução,J2,10
GRA,2014,Evolução,J1,9.9
GRA,2014,Harmonia,J4,9.6
GRA,2014,Harmonia,J3,10
GRA,2014,Harmonia,J2,9.9
GRA,2014,Harmonia,J1,9.7
GRA,2014,Samba-Enredo,J4,9.6
GRA,2014,Samba-Enredo,J3,9.6
GRA,2014,Samba-Enredo,J2,9.8
GRA,2014,Samba-Enredo,J1,9.7
GRA,2014,Mestre-Sala e Porta-Bandeira,J3,9.9
GRA,2014,Mestre-Sala e Porta-Bandeira,J2,10
GRA,2014,Mestre-Sala e Porta-Bandeira,J1,10
GRA,2014,Alegorias e Adereços,J4,10
GRA,2014,Alegorias e Adereços,J3,10
GRA,2014,Alegorias e Adereços,J2,10
GRA,2014,Alegorias e Adereços,J1,10
GRA,2014,Fantasias,J4,10
GRA,2014,Fantasias,J3,10
GRA,2014,Fantasias,J2,10
GRA,2014,Fantasias,J1,9.9
GRA,2014,Enredo,J4,9.9
GRA,2014,Enredo,J3,9.8
GRA,2014,Enredo,J2,9.9
GRA,2014,Enredo,J1,9.9
IMP,2014,Mestre-Sala e Porta-Bandeira,J2,10
IMP,2014,Mestre-Sala e Porta-Bandeira,J1,10
IMP,2014,Alegorias e Adereços,J4,9.9
IMP,2014,Alegorias e Adereços,J3,10
IMP,2014,Alegorias e Adereços,J2,9.9
IMP,2014,Alegorias e Adereços,J1,9.9
IMP,2014,Fantasias,J4,10
IMP,2014,Fantasias,J3,10
IMP,2014,Fantasias,J2,10
IMP,2014,Fantasias,J1,9.8
IMP,2014,Evolução,J4,9.8
IMP,2014,Evolução,J3,9.8
IMP,2014,Evolução,J2,9.9
IMP,2014,Evolução,J1,9.6
IMP,2014,Bateria,J4,9.8
IMP,2014,Bateria,J3,9.8
IMP,2014,Enredo,J4,10
IMP,2014,Enredo,J3,10
IMP,2014,Enredo,J2,10
IMP,2014,Enredo,J1,10
IMP,2014,Bateria,J2,9.9
IMP,2014,Bateria,J1,9.9
IMP,2014,Comissão de Frente,J4,9.9
IMP,2014,Comissão de Frente,J3,10
IMP,2014,Comissão de Frente,J2,10
IMP,2014,Comissão de Frente,J1,9.9
IMP,2014,Conjunto,J4,9.9
IMP,2014,Conjunto,J3,10
IMP,2014,Conjunto,J2,9.8
IMP,2014,Conjunto,J1,9.7
IMP,2014,Harmonia,J4,9.8
IMP,2014,Harmonia,J3,9.8
IMP,2014,Harmonia,J2,9.8
IMP,2014,Harmonia,J1,9.6
IMP,2014,Samba-Enredo,J4,9.9
IMP,2014,Samba-Enredo,J3,10
IMP,2014,Samba-Enredo,J2,9.8
IMP,2014,Samba-Enredo,J1,9.8
IMP,2014,Mestre-Sala e Porta-Bandeira,J4,10
IMP,2014,Mestre-Sala e Porta-Bandeira,J3,10
MAN,2014,Harmonia,J1,9.9
MAN,2014,Enredo,J2,9.9
MAN,2014,Enredo,J3,9.9
MAN,2014,Enredo,J4,9.9
MAN,2014,Fantasias,J1,10
MAN,2014,Fantasias,J2,9.8
MAN,2014,Fantasias,J3,9.9
MAN,2014,Fantasias,J4,10
MAN,2014,Alegorias e Adereços,J1,9.7
MAN,2014,Alegorias e Adereços,J2,9.5
MAN,2014,Alegorias e Adereços,J3,9.7
MAN,2014,Alegorias e Adereços,J4,9.7
MAN,2014,Mestre-Sala e Porta-Bandeira,J1,9.9
MAN,2014,Mestre-Sala e Porta-Bandeira,J2,9.9
MAN,2014,Mestre-Sala e Porta-Bandeira,J3,9.9
MAN,2014,Mestre-Sala e Porta-Bandeira,J4,9.9
MAN,2014,Samba-Enredo,J1,9.9
MAN,2014,Samba-Enredo,J2,10
MAN,2014,Samba-Enredo,J3,9.9
MAN,2014,Samba-Enredo,J4,10
MAN,2014,Bateria,J4,10
MAN,2014,Bateria,J3,9.8
MAN,2014,Bateria,J2,9.7
MAN,2014,Bateria,J1,9.8
MAN,2014,Comissão de Frente,J4,9.9
MAN,2014,Comissão de Frente,J3,9.8
MAN,2014,Comissão de Frente,J2,9.8
MAN,2014,Comissão de Frente,J1,9.9
MAN,2014,Conjunto,J4,9.8
MAN,2014,Conjunto,J3,9.8
MAN,2014,Conjunto,J2,9.8
MAN,2014,Conjunto,J1,9.8
MAN,2014,Evolução,J4,9.8
MAN,2014,Evolução,J3,9.9
MAN,2014,Evolução,J2,9.9
MAN,2014,Evolução,J1,9.8
MAN,2014,Harmonia,J4,9.8
MAN,2014,Harmonia,J3,9.9
MAN,2014,Harmonia,J2,9.9
MAN,2014,Enredo,J1,9.9
MOC,2014,Evolução,J2,9.8
MOC,2014,Bateria,J4,10
MOC,2014,Bateria,J3,9.9
MOC,2014,Bateria,J2,9.8
MOC,2014,Bateria,J1,9.9
MOC,2014,Comissão de Frente,J4,9.6
MOC,2014,Comissão de Frente,J3,9.5
MOC,2014,Comissão de Frente,J2,9.8
MOC,2014,Comissão de Frente,J1,9.8
MOC,2014,Conjunto,J4,10
MOC,2014,Conjunto,J3,9.7
MOC,2014,Conjunto,J2,9.7
MOC,2014,Conjunto,J1,9.8
MOC,2014,Evolução,J4,9.9
MOC,2014,Evolução,J3,9.8
MOC,2014,Evolução,J1,9.8
MOC,2014,Harmonia,J4,9.9
MOC,2014,Harmonia,J3,9.8
MOC,2014,Harmonia,J2,10
MOC,2014,Harmonia,J1,9.8
MOC,2014,Samba-Enredo,J4,10
MOC,2014,Samba-Enredo,J3,10
MOC,2014,Samba-Enredo,J2,10
MOC,2014,Samba-Enredo,J1,9.8
MOC,2014,Mestre-Sala e Porta-Bandeira,J4,9.9
MOC,2014,Mestre-Sala e Porta-Bandeira,J3,9.9
MOC,2014,Mestre-Sala e Porta-Bandeira,J2,10
MOC,2014,Mestre-Sala e Porta-Bandeira,J1,10
MOC,2014,Alegorias e Adereços,J4,9.8
MOC,2014,Alegorias e Adereços,J3,9.6
MOC,2014,Alegorias e Adereços,J2,9.8
MOC,2014,Alegorias e Adereços,J1,9.8
MOC,2014,Fantasias,J4,9.9
MOC,2014,Fantasias,J3,9.7
MOC,2014,Fantasias,J2,9.9
MOC,2014,Fantasias,J1,9.9
MOC,2014,Enredo,J4,9.6
MOC,2014,Enredo,J3,9.8
MOC,2014,Enredo,J2,9.7
MOC,2014,Enredo,J1,9.8
POR,2014,Evolução,J2,10
POR,2014,Evolução,J1,10
POR,2014,Harmonia,J3,10
POR,2014,Harmonia,J2,9.9
POR,2014,Harmonia,J1,10
POR,2014,Samba-Enredo,J4,10
POR,2014,Samba-Enredo,J3,10
POR,2014,Samba-Enredo,J2,10
POR,2014,Samba-Enredo,J1,10
POR,2014,Mestre-Sala e Porta-Bandeira,J4,9.9
POR,2014,Mestre-Sala e Porta-Bandeira,J3,10
POR,2014,Mestre-Sala e Porta-Bandeira,J2,9.9
POR,2014,Mestre-Sala e Porta-Bandeira,J1,10
POR,2014,Alegorias e Adereços,J4,9.9
POR,2014,Alegorias e Adereços,J3,9.8
POR,2014,Alegorias e Adereços,J2,9.9
POR,2014,Alegorias e Adereços,J1,9.9
POR,2014,Fantasias,J4,9.9
POR,2014,Fantasias,J3,9.9
POR,2014,Fantasias,J2,10
POR,2014,Fantasias,J1,10
POR,2014,Enredo,J4,9.9
POR,2014,Enredo,J3,10
POR,2014,Enredo,J2,9.9
POR,2014,Enredo,J1,9.9
POR,2014,Harmonia,J4,9.8
POR,2014,Bateria,J4,10
POR,2014,Bateria,J3,9.7
POR,2014,Bateria,J2,10
POR,2014,Bateria,J1,10
POR,2014,Comissão de Frente,J4,9.8
POR,2014,Comissão de Frente,J3,9.5
POR,2014,Comissão de Frente,J2,10
POR,2014,Comissão de Frente,J1,10
POR,2014,Conjunto,J4,10
POR,2014,Conjunto,J3,10
POR,2014,Conjunto,J2,10
POR,2014,Conjunto,J1,10
POR,2014,Evolução,J4,9.9
POR,2014,Evolução,J3,10
SAL,2014,Bateria,J2,10
SAL,2014,Enredo,J1,10
SAL,2014,Enredo,J2,10
SAL,2014,Enredo,J3,10
SAL,2014,Enredo,J4,10
SAL,2014,Fantasias,J1,9.8
SAL,2014,Fantasias,J2,9.9
SAL,2014,Fantasias,J3,10
SAL,2014,Fantasias,J4,10
SAL,2014,Alegorias e Adereços,J1,9.9
SAL,2014,Alegorias e Adereços,J2,9.8
SAL,2014,Alegorias e Adereços,J3,9.9
SAL,2014,Alegorias e Adereços,J4,9.9
SAL,2014,Mestre-Sala e Porta-Bandeira,J1,9.8
SAL,2014,Mestre-Sala e Porta-Bandeira,J2,10
SAL,2014,Mestre-Sala e Porta-Bandeira,J3,10
SAL,2014,Mestre-Sala e Porta-Bandeira,J4,10
SAL,2014,Samba-Enredo,J1,9.9
SAL,2014,Samba-Enredo,J2,10
SAL,2014,Samba-Enredo,J3,10
SAL,2014,Samba-Enredo,J4,10
SAL,2014,Harmonia,J1,10
SAL,2014,Harmonia,J2,10
SAL,2014,Harmonia,J3,10
SAL,2014,Harmonia,J4,10
SAL,2014,Evolução,J1,9.9
SAL,2014,Evolução,J2,10
SAL,2014,Evolução,J3,10
SAL,2014,Evolução,J4,9.9
SAL,2014,Conjunto,J1,9.9
SAL,2014,Conjunto,J2,9.9
SAL,2014,Conjunto,J3,10
SAL,2014,Conjunto,J4,9.9
SAL,2014,Comissão de Frente,J1,10
SAL,2014,Comissão de Frente,J2,10
SAL,2014,Comissão de Frente,J3,10
SAL,2014,Comissão de Frente,J4,9.9
SAL,2014,Bateria,J1,9.9
SAL,2014,Bateria,J3,10
SAL,2014,Bateria,J4,10
SCL,2014,Harmonia,J4,10
SCL,2014,Harmonia,J3,9.8
SCL,2014,Harmonia,J2,9.8
SCL,2014,Alegorias e Adereços,J2,9.7
SCL,2014,Alegorias e Adereços,J1,9.8
SCL,2014,Enredo,J1,9.8
SCL,2014,Enredo,J2,9.7
SCL,2014,Enredo,J3,9.8
SCL,2014,Enredo,J4,9.8
SCL,2014,Fantasias,J1,9.8
SCL,2014,Fantasias,J2,9.7
SCL,2014,Fantasias,J3,9.6
SCL,2014,Fantasias,J4,9.6
SCL,2014,Mestre-Sala e Porta-Bandeira,J4,9.9
SCL,2014,Mestre-Sala e Porta-Bandeira,J3,10
SCL,2014,Harmonia,J1,9.7
SCL,2014,Samba-Enredo,J4,9.7
SCL,2014,Samba-Enredo,J3,9.8
SCL,2014,Samba-Enredo,J2,9.8
SCL,2014,Samba-Enredo,J1,9.6
SCL,2014,Mestre-Sala e Porta-Bandeira,J2,9.8
SCL,2014,Mestre-Sala e Porta-Bandeira,J1,9.9
SCL,2014,Alegorias e Adereços,J4,9.8
SCL,2014,Alegorias e Adereços,J3,9.7
SCL,2014,Bateria,J4,9.8
SCL,2014,Bateria,J3,9.7
SCL,2014,Bateria,J2,10
SCL,2014,Bateria,J1,9.9
SCL,2014,Comissão de Frente,J4,9.8
SCL,2014,Comissão de Frente,J3,9.8
SCL,2014,Comissão de Frente,J2,9.7
SCL,2014,Comissão de Frente,J1,9.7
SCL,2014,Conjunto,J4,9.8
SCL,2014,Conjunto,J3,9.7
SCL,2014,Conjunto,J2,9.6
SCL,2014,Conjunto,J1,9.7
SCL,2014,Evolução,J4,9.8
SCL,2014,Evolução,J3,9.8
SCL,2014,Evolução,J2,10
SCL,2014,Evolução,J1,9.6
TIJ,2014,Bateria,J1,10
TIJ,2014,Mestre-Sala e Porta-Bandeira,J3,10
TIJ,2014,Mestre-Sala e Porta-Bandeira,J4,10
TIJ,2014,Samba-Enredo,J1,9.7
TIJ,2014,Samba-Enredo,J2,9.8
TIJ,2014,Samba-Enredo,J3,9.8
TIJ,2014,Samba-Enredo,J4,9.9
TIJ,2014,Harmonia,J1,10
TIJ,2014,Harmonia,J2,10
TIJ,2014,Harmonia,J3,10
TIJ,2014,Harmonia,J4,9.9
TIJ,2014,Evolução,J1,10
TIJ,2014,Evolução,J2,10
TIJ,2014,Enredo,J3,10
TIJ,2014,Enredo,J2,10
TIJ,2014,Enredo,J1,10
TIJ,2014,Bateria,J4,10
TIJ,2014,Bateria,J3,10
TIJ,2014,Bateria,J2,10
TIJ,2014,Fantasias,J2,9.9
TIJ,2014,Comissão de Frente,J4,9.8
TIJ,2014,Comissão de Frente,J3,10
TIJ,2014,Comissão de Frente,J2,10
TIJ,2014,Comissão de Frente,J1,10
TIJ,2014,Conjunto,J4,10
TIJ,2014,Conjunto,J3,10
TIJ,2014,Conjunto,J2,10
TIJ,2014,Conjunto,J1,10
TIJ,2014,Evolução,J4,10
TIJ,2014,Evolução,J3,10
TIJ,2014,Fantasias,J3,9.8
TIJ,2014,Fantasias,J4,10
TIJ,2014,Alegorias e Adereços,J1,10
TIJ,2014,Alegorias e Adereços,J2,9.9
TIJ,2014,Alegorias e Adereços,J3,10
TIJ,2014,Alegorias e Adereços,J4,10
TIJ,2014,Mestre-Sala e Porta-Bandeira,J1,10
TIJ,2014,Mestre-Sala e Porta-Bandeira,J2,10
TIJ,2014,Enredo,J4,10
TIJ,2014,Fantasias,J1,10
UNI,2014,Conjunto,J4,9.8
UNI,2014,Mestre-Sala e Porta-Bandeira,J1,9.9
UNI,2014,Samba-Enredo,J1,10
UNI,2014,Evolução,J2,10
UNI,2014,Evolução,J3,10
UNI,2014,Evolução,J4,10
UNI,2014,Samba-Enredo,J2,9.7
UNI,2014,Mestre-Sala e Porta-Bandeira,J2,9.8
UNI,2014,Mestre-Sala e Porta-Bandeira,J3,10
UNI,2014,Mestre-Sala e Porta-Bandeira,J4,10
UNI,2014,Conjunto,J1,10
UNI,2014,Conjunto,J2,9.8
UNI,2014,Conjunto,J3,10
UNI,2014,Harmonia,J1,10
UNI,2014,Harmonia,J2,9.9
UNI,2014,Samba-Enredo,J4,9.9
UNI,2014,Samba-Enredo,J3,9.7
UNI,2014,Harmonia,J3,10
UNI,2014,Comissão de Frente,J1,10
UNI,2014,Comissão de Frente,J2,9.8
UNI,2014,Comissão de Frente,J3,9.7
UNI,2014,Comissão de Frente,J4,9.9
UNI,2014,Bateria,J1,10
UNI,2014,Bateria,J2,9.8
UNI,2014,Bateria,J3,9.8
UNI,2014,Bateria,J4,10
UNI,2014,Alegorias e Adereços,J4,10
UNI,2014,Alegorias e Adereços,J3,9.8
UNI,2014,Alegorias e Adereços,J2,9.8
UNI,2014,Alegorias e Adereços,J1,9.9
UNI,2014,Fantasias,J4,10
UNI,2014,Fantasias,J3,10
UNI,2014,Fantasias,J2,10
UNI,2014,Fantasias,J1,10
UNI,2014,Enredo,J4,10
UNI,2014,Harmonia,J4,9.9
UNI,2014,Evolução,J1,10
UNI,2014,Enredo,J3,10
UNI,2014,Enredo,J2,10
UNI,2014,Enredo,J1,10
VIS,2014,Evolução,J3,9.8
VIS,2014,Evolução,J2,9.9
VIS,2014,Evolução,J1,9.9
VIS,2014,Harmonia,J4,9.6
VIS,2014,Harmonia,J3,9.9
VIS,2014,Harmonia,J2,9.9
VIS,2014,Harmonia,J1,9.9
VIS,2014,Samba-Enredo,J4,9.7
VIS,2014,Samba-Enredo,J3,9.9
VIS,2014,Samba-Enredo,J2,10
VIS,2014,Samba-Enredo,J1,9.7
VIS,2014,Mestre-Sala e Porta-Bandeira,J4,10
VIS,2014,Mestre-Sala e Porta-Bandeira,J3,9.9
VIS,2014,Mestre-Sala e Porta-Bandeira,J2,9.9
VIS,2014,Mestre-Sala e Porta-Bandeira,J1,9.9
VIS,2014,Alegorias e Adereços,J4,9.8
VIS,2014,Alegorias e Adereços,J3,9.8
VIS,2014,Alegorias e Adereços,J2,9.9
VIS,2014,Alegorias e Adereços,J1,10
VIS,2014,Fantasias,J4,9.8
VIS,2014,Fantasias,J3,9.7
VIS,2014,Fantasias,J2,9.9
VIS,2014,Fantasias,J1,9.8
VIS,2014,Enredo,J4,9.7
VIS,2014,Enredo,J3,9.7
VIS,2014,Enredo,J2,9.8
VIS,2014,Enredo,J1,9.8
VIS,2014,Bateria,J3,10
VIS,2014,Bateria,J4,10
VIS,2014,Bateria,J2,9.8
VIS,2014,Bateria,J1,9.9
VIS,2014,Comissão de Frente,J4,9.5
VIS,2014,Comissão de Frente,J3,9.7
VIS,2014,Comissão de Frente,J2,9.7
VIS,2014,Comissão de Frente,J1,9.9
VIS,2014,Conjunto,J4,9.9
VIS,2014,Conjunto,J3,9.8
VIS,2014,Conjunto,J2,9.8
VIS,2014,Conjunto,J1,9.7
VIS,2014,Evolução,J4,9.8
BJF,2015,Samba-Enredo,J1,9.9
BJF,2015,Samba-Enredo,J2,10
BJF,2015,Samba-Enredo,J3,10
BJF,2015,Samba-Enredo,J4,9.9
BJF,2015,Bateria,J1,10
BJF,2015,Fantasias,J4,10
BJF,2015,Fantasias,J3,9.9
BJF,2015,Fantasias,J2,10
BJF,2015,Fantasias,J1,10
BJF,2015,Harmonia,J4,10
BJF,2015,Harmonia,J3,10
BJF,2015,Harmonia,J2,9.9
BJF,2015,Harmonia,J1,10
BJF,2015,Evolução,J4,10
BJF,2015,Evolução,J3,10
BJF,2015,Evolução,J2,10
BJF,2015,Evolução,J1,10
BJF,2015,Alegorias e Adereços,J4,9.8
BJF,2015,Enredo,J4,10
BJF,2015,Enredo,J3,9.9
BJF,2015,Enredo,J2,10
BJF,2015,Enredo,J1,10
BJF,2015,Mestre-Sala e Porta-Bandeira,J2,10
BJF,2015,Mestre-Sala e Porta-Bandeira,J3,10
BJF,2015,Mestre-Sala e Porta-Bandeira,J4,10
BJF,2015,Comissão de Frente,J1,10
BJF,2015,Comissão de Frente,J2,9.8
BJF,2015,Mestre-Sala e Porta-Bandeira,J1,10
BJF,2015,Comissão de Frente,J3,10
BJF,2015,Comissão de Frente,J4,10
BJF,2015,Bateria,J4,10
BJF,2015,Bateria,J3,9.8
BJF,2015,Bateria,J2,10
BJF,2015,Alegorias e Adereços,J3,10
BJF,2015,Alegorias e Adereços,J2,10
BJF,2015,Alegorias e Adereços,J1,10
GRA,2015,Fantasias,J3,9.8
GRA,2015,Bateria,J4,10
GRA,2015,Bateria,J1,10
GRA,2015,Bateria,J2,10
GRA,2015,Bateria,J3,9.8
GRA,2015,Alegorias e Adereços,J4,9.9
GRA,2015,Alegorias e Adereços,J3,9.9
GRA,2015,Alegorias e Adereços,J2,9.8
GRA,2015,Enredo,J4,9.9
GRA,2015,Evolução,J1,10
GRA,2015,Evolução,J2,10
GRA,2015,Evolução,J3,9.9
GRA,2015,Fantasias,J2,9.9
GRA,2015,Fantasias,J1,10
GRA,2015,Harmonia,J4,9.8
GRA,2015,Harmonia,J3,10
GRA,2015,Harmonia,J2,9.9
GRA,2015,Harmonia,J1,10
GRA,2015,Mestre-Sala e Porta-Bandeira,J1,9.8
GRA,2015,Mestre-Sala e Porta-Bandeira,J2,9.8
GRA,2015,Mestre-Sala e Porta-Bandeira,J3,10
GRA,2015,Mestre-Sala e Porta-Bandeira,J4,9.9
GRA,2015,Comissão de Frente,J1,10
GRA,2015,Comissão de Frente,J2,10
GRA,2015,Comissão de Frente,J3,10
GRA,2015,Comissão de Frente,J4,10
GRA,2015,Samba-Enredo,J1,10
GRA,2015,Samba-Enredo,J2,10
GRA,2015,Samba-Enredo,J3,10
GRA,2015,Alegorias e Adereços,J1,9.9
GRA,2015,Evolução,J4,10
GRA,2015,Fantasias,J4,9.9
GRA,2015,Samba-Enredo,J4,9.8
GRA,2015,Enredo,J3,10
GRA,2015,Enredo,J2,10
GRA,2015,Enredo,J1,9.9
IMP,2015,Alegorias e Adereços,J4,10
IMP,2015,Mestre-Sala e Porta-Bandeira,J1,9.9
IMP,2015,Mestre-Sala e Porta-Bandeira,J2,10
IMP,2015,Samba-Enredo,J1,10
IMP,2015,Samba-Enredo,J2,10
IMP,2015,Enredo,J4,10
IMP,2015,Enredo,J3,10
IMP,2015,Enredo,J2,9.9
IMP,2015,Enredo,J1,10
IMP,2015,Bateria,J4,9.9
IMP,2015,Bateria,J3,9.9
IMP,2015,Bateria,J2,9.9
IMP,2015,Evolução,J1,10
IMP,2015,Harmonia,J1,9.9
IMP,2015,Harmonia,J2,9.8
IMP,2015,Evolução,J4,10
IMP,2015,Mestre-Sala e Porta-Bandeira,J3,9.8
IMP,2015,Comissão de Frente,J4,9.9
IMP,2015,Comissão de Frente,J3,9.9
IMP,2015,Evolução,J3,10
IMP,2015,Evolução,J2,9.9
IMP,2015,Comissão de Frente,J2,9.8
IMP,2015,Comissão de Frente,J1,10
IMP,2015,Bateria,J1,9.8
IMP,2015,Mestre-Sala e Porta-Bandeira,J4,9.9
IMP,2015,Harmonia,J3,10
IMP,2015,Harmonia,J4,9.9
IMP,2015,Fantasias,J1,10
IMP,2015,Samba-Enredo,J4,10
IMP,2015,Fantasias,J2,9.9
IMP,2015,Fantasias,J3,10
IMP,2015,Fantasias,J4,9.9
IMP,2015,Alegorias e Adereços,J1,9.9
IMP,2015,Alegorias e Adereços,J2,9.9
IMP,2015,Alegorias e Adereços,J3,10
IMP,2015,Samba-Enredo,J3,10
MAN,2015,Enredo,J2,9.9
MAN,2015,Evolução,J4,10
MAN,2015,Mestre-Sala e Porta-Bandeira,J4,10
MAN,2015,Comissão de Frente,J1,9.8
MAN,2015,Comissão de Frente,J2,9.7
MAN,2015,Comissão de Frente,J3,9.8
MAN,2015,Comissão de Frente,J4,9.9
MAN,2015,Samba-Enredo,J1,10
MAN,2015,Samba-Enredo,J2,10
MAN,2015,Samba-Enredo,J3,10
MAN,2015,Samba-Enredo,J4,10
MAN,2015,Bateria,J1,9.8
MAN,2015,Bateria,J2,9.8
MAN,2015,Bateria,J3,9.9
MAN,2015,Harmonia,J1,9.9
MAN,2015,Harmonia,J2,9.8
MAN,2015,Harmonia,J3,10
MAN,2015,Harmonia,J4,9.9
MAN,2015,Fantasias,J1,10
MAN,2015,Fantasias,J2,9.8
MAN,2015,Fantasias,J3,9.8
MAN,2015,Fantasias,J4,9.8
MAN,2015,Alegorias e Adereços,J1,9.7
MAN,2015,Alegorias e Adereços,J2,9.8
MAN,2015,Alegorias e Adereços,J3,9.8
MAN,2015,Alegorias e Adereços,J4,9.7
MAN,2015,Mestre-Sala e Porta-Bandeira,J1,10
MAN,2015,Mestre-Sala e Porta-Bandeira,J2,10
MAN,2015,Mestre-Sala e Porta-Bandeira,J3,10
MAN,2015,Evolução,J3,9.8
MAN,2015,Evolução,J2,9.8
MAN,2015,Evolução,J1,9.8
MAN,2015,Enredo,J4,9.9
MAN,2015,Enredo,J3,9.9
MAN,2015,Enredo,J1,9.9
MAN,2015,Bateria,J4,9.9
MOC,2015,Comissão de Frente,J1,9.9
MOC,2015,Harmonia,J1,10
MOC,2015,Harmonia,J2,10
MOC,2015,Harmonia,J3,9.8
MOC,2015,Harmonia,J4,10
MOC,2015,Fantasias,J1,9.9
MOC,2015,Fantasias,J2,10
MOC,2015,Fantasias,J3,9.8
MOC,2015,Fantasias,J4,9.9
MOC,2015,Alegorias e Adereços,J1,10
MOC,2015,Alegorias e Adereços,J2,10
MOC,2015,Alegorias e Adereços,J3,10
MOC,2015,Alegorias e Adereços,J4,9.9
MOC,2015,Mestre-Sala e Porta-Bandeira,J1,9.9
MOC,2015,Mestre-Sala e Porta-Bandeira,J2,9.8
MOC,2015,Mestre-Sala e Porta-Bandeira,J3,9.7
MOC,2015,Mestre-Sala e Porta-Bandeira,J4,9.8
MOC,2015,Evolução,J4,10
MOC,2015,Evolução,J3,10
MOC,2015,Evolução,J2,9.9
MOC,2015,Evolução,J1,9.9
MOC,2015,Enredo,J4,10
MOC,2015,Enredo,J3,10
MOC,2015,Enredo,J2,9.8
MOC,2015,Enredo,J1,10
MOC,2015,Bateria,J4,10
MOC,2015,Bateria,J3,9.9
MOC,2015,Bateria,J2,9.8
MOC,2015,Bateria,J1,9.9
MOC,2015,Samba-Enredo,J4,10
MOC,2015,Samba-Enredo,J3,9.8
MOC,2015,Samba-Enredo,J2,10
MOC,2015,Samba-Enredo,J1,9.6
MOC,2015,Comissão de Frente,J4,9.9
MOC,2015,Comissão de Frente,J3,9.8
MOC,2015,Comissão de Frente,J2,9.9
POR,2015,Comissão de Frente,J2,9.9
POR,2015,Comissão de Frente,J1,9.8
POR,2015,Mestre-Sala e Porta-Bandeira,J4,10
POR,2015,Mestre-Sala e Porta-Bandeira,J3,9.9
POR,2015,Mestre-Sala e Porta-Bandeira,J2,9.9
POR,2015,Mestre-Sala e Porta-Bandeira,J1,10
POR,2015,Alegorias e Adereços,J4,9.9
POR,2015,Alegorias e Adereços,J3,9.9
POR,2015,Alegorias e Adereços,J2,9.9
POR,2015,Alegorias e Adereços,J1,9.8
POR,2015,Fantasias,J4,10
POR,2015,Fantasias,J3,10
POR,2015,Fantasias,J2,10
POR,2015,Fantasias,J1,10
POR,2015,Harmonia,J4,10
POR,2015,Harmonia,J3,10
POR,2015,Harmonia,J2,10
POR,2015,Harmonia,J1,9.8
POR,2015,Evolução,J4,9.9
POR,2015,Evolução,J3,10
POR,2015,Evolução,J2,9.8
POR,2015,Evolução,J1,9.8
POR,2015,Enredo,J4,10
POR,2015,Enredo,J3,10
POR,2015,Enredo,J2,10
POR,2015,Enredo,J1,10
POR,2015,Bateria,J4,9.9
POR,2015,Bateria,J3,9.8
POR,2015,Bateria,J2,10
POR,2015,Bateria,J1,10
POR,2015,Samba-Enredo,J4,10
POR,2015,Samba-Enredo,J3,10
POR,2015,Samba-Enredo,J2,10
POR,2015,Samba-Enredo,J1,10
POR,2015,Comissão de Frente,J4,9.9
POR,2015,Comissão de Frente,J3,10
SAL,2015,Harmonia,J1,10
SAL,2015,Evolução,J4,10
SAL,2015,Harmonia,J2,10
SAL,2015,Harmonia,J3,10
SAL,2015,Harmonia,J4,10
SAL,2015,Fantasias,J1,10
SAL,2015,Fantasias,J2,10
SAL,2015,Fantasias,J3,10
SAL,2015,Fantasias,J4,10
SAL,2015,Alegorias e Adereços,J1,9.9
SAL,2015,Alegorias e Adereços,J2,10
SAL,2015,Alegorias e Adereços,J3,10
SAL,2015,Alegorias e Adereços,J4,10
SAL,2015,Mestre-Sala e Porta-Bandeira,J1,9.8
SAL,2015,Mestre-Sala e Porta-Bandeira,J2,9.9
SAL,2015,Mestre-Sala e Porta-Bandeira,J3,9.9
